CustomerID,Age,Annual_Income,Spending_Score
5022,45,135594,23
5023,64,32300,99
5024,32,53370,37
5025,21,89831,41
5026,46,47209,57
5027,26,128287,97
5028,44,121831,25
5029,43,40927,37
5030,36,54579,40
5031,45,130407,85
5032,34,29032,46
5033,60,113254,60
5034,58,98413,98
5035,59,60731,19
5036,67,139937,91
5037,37,133528,9
5038,62,112202,69
5039,57,73767,5
5040,56,143916,89
5041,66,127220,26
5042,40,92302,19
5043,64,143867,30
5044,49,69954,48
5045,69,137270,16
5046,64,108365,71
5047,50,105757,18
5048,63,45102,56
5049,22,54433,21
5050,60,35932,31
5051,65,45714,1
5052,51,77803,3
5053,57,59743,95
5054,28,22552,25
5055,67,76627,8
5056,20,65987,65
5057,50,99810,62
5058,28,65380,7
5059,33,49250,7
5060,35,88344,8
5061,47,84686,19
5062,65,129394,17
5063,27,140321,11
5064,35,146123,49
5065,55,65028,11
5066,36,35295,41
5067,53,133141,62
5068,30,75248,52
5069,63,100205,66
5070,20,30523,68
5071,27,65530,92
5072,55,148053,97
5073,18,33769,75
5074,44,83042,67
5075,63,132035,40
5076,25,64645,5
5077,68,110743,85
5078,63,82142,22
5079,59,120760,37
5080,34,45557,11
5081,26,123727,44
5082,23,99782,86
5083,60,98382,53
5084,42,57085,77
5085,56,70708,61
5086,66,71357,67
5087,45,130939,13
5088,50,33470,92
5089,54,98712,11
5090,26,138643,11
5091,35,127417,85
5092,38,99082,85
5093,19,26805,7
5094,60,102324,17
5095,55,148256,48
5096,57,114884,14
5097,53,82028,63
5098,67,70772,64
5099,60,149581,97
5100,54,72104,75
5101,32,93616,77
5102,45,121422,65
5103,35,109300,34
5104,51,149502,9
5105,39,26630,77
5106,28,144474,37
5107,30,118869,30
5108,21,35701,41
5109,39,34859,45
5110,24,41183,47
5111,60,60438,7
5112,41,117285,14
5113,21,137556,48
5114,45,117423,6
5115,32,143737,34
5116,18,62244,80
5117,20,94312,46
5118,31,35021,59
5119,55,89863,70
5120,67,75565,8
5121,18,68043,24
5122,55,93150,67
5123,55,84361,4
5124,38,21245,96
5125,65,61011,1
5126,46,30355,34
5127,22,118841,9
5128,66,68692,63
5129,27,69004,76
5130,45,135228,10
5131,38,49714,10
5132,67,37198,50
5133,24,86951,44
5134,20,129334,48
5135,62,21652,87
5136,64,63625,6
5137,37,147394,88
5138,36,105982,24
5139,52,38740,85
5140,21,23810,95
5141,22,143743,58
5142,18,36569,64
5143,21,147236,94
5144,29,119855,56
5145,44,99120,98
5146,59,46783,82
5147,40,141701,12
5148,42,119065,35
5149,38,98047,71
5150,69,29471,89
5151,41,130771,6
5152,42,26163,65
5153,62,83087,80
5154,63,82071,60
5155,49,36065,68
5156,49,142323,29
5157,22,130190,38
5158,53,137969,92
5159,63,103456,22
5160,59,124505,8
5161,66,137852,63
5162,59,68348,96
5163,56,39154,97
5164,33,144843,13
5165,50,125703,27
5166,66,40229,18
5167,38,72587,18
5168,26,139398,77
5169,23,69713,86
5170,68,46997,62
5171,62,41101,14
5172,52,60391,11
5173,56,95863,86
5174,39,92723,17
5175,58,115221,51
5176,22,79405,96
5177,59,54948,14
5178,40,120264,57
5179,34,73031,93
5180,29,57921,6
5181,40,92571,57
5182,33,97007,4
5183,20,48460,11
5184,47,137958,74
5185,39,41071,92
5186,26,86118,11
5187,46,68282,99
5188,64,111725,79
5189,54,78445,8
5190,40,101067,84
5191,30,102208,59
5192,49,74816,21
5193,63,126283,65
5194,69,105779,93
5195,64,23060,24
5196,65,145806,30
5197,40,33731,99
5198,62,97830,97
5199,34,135871,84
5200,57,40719,57
5201,38,67042,80
5202,19,136134,73
5203,54,69116,95
5204,23,141367,17
5205,61,46325,59
5206,35,42597,31
5207,47,87439,64
5208,39,34551,48
5209,50,113287,23
5210,47,44278,70
5211,34,111189,30
5212,60,35141,55
5213,49,87913,7
5214,59,53615,75
5215,68,142058,98
5216,31,82751,12
5217,27,132684,60
5218,64,47452,52
5219,68,42725,27
5220,53,70391,12
5221,51,140288,13
5222,26,95060,72
5223,59,133535,80
5224,45,31698,62
5225,28,128875,29
5226,31,106711,35
5227,56,97850,60
5228,64,129733,29
5229,36,22365,31
5230,32,117553,77
5231,45,117662,76
5232,41,63372,61
5233,25,64134,2
5234,60,57823,33
5235,26,91158,72
5236,64,116076,62
5237,50,135060,59
5238,50,126087,40
5239,36,21949,49
5240,20,69396,32
5241,27,128336,38
5242,57,51912,92
5243,64,76947,79
5244,59,140460,87
5245,18,117697,88
5246,46,64387,13
5247,67,83965,85
5248,51,36508,54
5249,68,65592,76
5250,30,129249,13
5251,18,21919,39
5252,51,62595,23
5253,46,29617,92
5254,65,95268,14
5255,64,53298,17
5256,30,126153,24
5257,65,26929,58
5258,66,122653,63
5259,46,34456,34
5260,56,129599,51
5261,41,106676,86
5262,43,103721,10
5263,34,57924,72
5264,24,44240,21
5265,30,107381,37
5266,22,29228,7
5267,43,41686,90
5268,66,31920,13
5269,20,27432,80
5270,24,83575,30
5271,66,130507,31
5272,56,91725,5
5273,18,113575,32
5274,66,53910,16
5275,34,141764,73
5276,60,50226,22
5277,42,93150,64
5278,20,79099,44
5279,32,132557,40
5280,46,106760,37
5281,60,38013,78
5282,49,41446,16
5283,43,135450,43
5284,33,125209,84
5285,42,123193,63
5286,45,90375,15
5287,26,82509,44
5288,18,122261,90
5289,46,115739,9
5290,39,20557,65
5291,33,50666,99
5292,58,57389,44
5293,68,67700,20
5294,61,119143,70
5295,68,44578,74
5296,58,94779,33
5297,24,29596,80
5298,31,77500,6
5299,46,92534,83
5300,36,30129,31
5301,36,83394,66
5302,19,86046,18
5303,58,31596,28
5304,62,85355,68
5305,32,32974,65
5306,20,86673,80
5307,28,132004,45
5308,63,140294,58
5309,47,146794,47
5310,57,113433,66
5311,35,90202,52
5312,68,94442,36
5313,65,41818,1
5314,19,63246,39
5315,49,75598,87
5316,25,22654,90
5317,39,53758,75
5318,23,44204,1
5319,29,147309,75
5320,64,54928,88
5321,57,140428,74
5322,53,73609,14
5323,32,50552,78
5324,45,133440,71
5325,69,30336,23
5326,66,67037,43
5327,62,36206,22
5328,35,54831,60
5329,19,63563,27
5330,30,38361,56
5331,62,61335,2
5332,32,94469,39
5333,37,147365,51
5334,46,137355,19
5335,59,45816,62
5336,46,146350,71
5337,20,35619,76
5338,36,123223,67
5339,20,112479,63
5340,31,46819,5
5341,57,31741,72
5342,21,143297,78
5343,69,142330,61
5344,28,28798,71
5345,48,45143,7
5346,60,69695,50
5347,49,52747,46
5348,44,132870,96
5349,47,119187,72
5350,60,149544,76
5351,19,41182,74
5352,66,142728,14
5353,26,29415,73
5354,45,31085,94
5355,48,35008,69
5356,51,107638,65
5357,32,38452,65
5358,65,142166,57
5359,42,84075,62
5360,53,28120,20
5361,25,84385,75
5362,26,93356,26
5363,54,130205,44
5364,65,38170,67
5365,62,36259,70
5366,56,42099,62
5367,49,29649,45
5368,69,149394,11
5369,34,115791,72
5370,52,79258,93
5371,54,61037,74
5372,36,31805,34
5373,61,135996,88
5374,46,143527,46
5375,24,63147,81
5376,45,94280,32
5377,26,66053,75
5378,45,126777,98
5379,23,117841,88
5380,46,111393,5
5381,34,144726,63
5382,33,148359,29
5383,40,96215,48
5384,48,132909,98
5385,20,115365,16
5386,38,30985,25
5387,43,113823,72
5388,53,32391,29
5389,59,24861,52
5390,54,83582,46
5391,39,71928,25
5392,59,54364,23
5393,29,102399,34
5394,59,117035,67
5395,30,138000,94
5396,28,140844,34
5397,33,113330,32
5398,25,62923,29
5399,57,27919,9
5400,57,75896,66
5401,62,128638,57
5402,19,105818,39
5403,47,67396,7
5404,47,54840,69
5405,29,62255,8
5406,27,91160,96
5407,61,148165,18
5408,28,119242,82
5409,32,28176,49
5410,33,53529,16
5411,34,76406,21
5412,43,32941,10
5413,19,21669,4
5414,67,125432,44
5415,29,105782,8
5416,68,137373,55
5417,43,64859,19
5418,40,75786,64
5419,35,71083,40
5420,49,60076,51
5421,66,40323,9
5422,55,119430,30
5423,64,146177,56
5424,20,26021,81
5425,55,147550,44
5426,20,124741,59
5427,47,59807,15
5428,18,148305,68
5429,47,140061,70
5430,62,70355,61
5431,49,122439,80
5432,45,133415,90
5433,38,64732,23
5434,63,28711,77
5435,30,83079,47
5436,44,27904,17
5437,53,84033,57
5438,24,120587,54
5439,39,106478,91
5440,27,140035,52
5441,56,109787,22
5442,32,75096,83
5443,32,110594,39
5444,21,120781,99
5445,49,23093,13
5446,40,44918,78
5447,23,92743,95
5448,41,82636,66
5449,37,78806,52
5450,54,29394,14
5451,37,144501,73
5452,29,149156,74
5453,50,112510,63
5454,45,113708,71
5455,25,117819,28
5456,18,133145,89
5457,54,124531,46
5458,39,33280,28
5459,23,56303,2
5460,38,47453,17
5461,49,141692,59
5462,52,128886,52
5463,32,80695,4
5464,22,88449,77
5465,63,45765,82
5466,67,22340,3
5467,65,146460,37
5468,23,111715,97
5469,42,113409,24
5470,63,58057,72
5471,57,20597,35
5472,46,77988,2
5473,24,114655,33
5474,57,35025,76
5475,30,27145,86
5476,55,121206,77
5477,35,75797,10
5478,19,61723,81
5479,25,93230,62
5480,28,24830,43
5481,50,43930,69
5482,55,43752,59
5483,65,128138,9
5484,44,96025,77
5485,37,118228,60
5486,29,101304,63
5487,60,82040,52
5488,48,128668,23
5489,44,87696,30
5490,49,131572,43
5491,27,84648,68
5492,20,75030,21
5493,62,76815,43
5494,44,105669,73
5495,52,132789,7
5496,48,55690,16
5497,32,108406,23
5498,33,110032,58
5499,30,77923,87
5500,66,56572,31
5501,52,74030,69
5502,69,87904,6
5503,28,133461,65
5504,38,126397,59
5505,68,122236,28
5506,28,49203,18
5507,47,97088,88
5508,65,25608,77
5509,52,141323,97
5510,39,65667,10
5511,55,75547,7
5512,48,42485,37
5513,31,127596,96
5514,41,29862,45
5515,67,148391,86
5516,66,123835,16
5517,49,95948,88
5518,53,106890,14
5519,49,91880,11
5520,32,77560,83
5521,60,135063,87
5522,52,126191,34
5523,20,103529,60
5524,33,114218,13
5525,22,134462,39
5526,38,48415,44
5527,27,84523,28
5528,36,39323,40
5529,42,73214,16
5530,21,37997,50
5531,46,141266,28
5532,36,77003,68
5533,60,23679,92
5534,19,115025,60
5535,27,60308,12
5536,60,95024,16
5537,42,59842,53
5538,37,85408,54
5539,65,89532,49
5540,36,73938,36
5541,40,25695,62
5542,41,115740,84
5543,28,78499,26
5544,63,43382,56
5545,51,34235,90
5546,45,82223,22
5547,22,22366,73
5548,22,47467,69
5549,68,79316,81
5550,38,132468,49
5551,29,26764,98
5552,67,110896,2
5553,21,133831,53
5554,66,81836,7
5555,59,51923,77
5556,37,143961,20
5557,55,115711,94
5558,42,36292,30
5559,31,144913,75
5560,28,21614,95
5561,49,40939,67
5562,28,132700,59
5563,35,38800,66
5564,44,76440,3
5565,35,43246,56
5566,40,147521,79
5567,28,72805,17
5568,38,141327,52
5569,61,69648,7
5570,22,135192,5
5571,40,76851,98
5572,58,51688,97
5573,42,113498,54
5574,58,49764,61
5575,27,52470,16
5576,39,145088,67
5577,36,58501,59
5578,18,77207,47
5579,24,82157,48
5580,21,23216,64
5581,18,42072,50
5582,32,113778,85
5583,57,144288,41
5584,29,57132,72
5585,39,130573,22
5586,39,140730,54
5587,67,37861,5
5588,64,84186,17
5589,34,132133,78
5590,46,24960,41
5591,63,38781,92
5592,31,126605,95
5593,67,146434,81
5594,37,51126,35
5595,67,127145,40
5596,65,42578,22
5597,50,142258,48
5598,60,126034,53
5599,32,37883,93
5600,29,49782,10
5601,57,76387,18
5602,37,36979,99
5603,47,53746,80
5604,55,86266,49
5605,20,20056,71
5606,45,51457,30
5607,43,22243,19
5608,47,75031,55
5609,30,21701,60
5610,30,76381,87
5611,19,70438,72
5612,54,93839,81
5613,66,100636,21
5614,55,131302,26
5615,19,127697,28
5616,53,86483,39
5617,43,40505,33
5618,28,26553,40
5619,25,53525,83
5620,61,100402,29
5621,57,116008,20
5622,60,64348,20
5623,39,91187,74
5624,37,27273,12
5625,25,84236,97
5626,46,95569,25
5627,57,23535,25
5628,43,38677,4
5629,47,103024,4
5630,34,127157,9
5631,37,20908,15
5632,69,141227,26
5633,33,90153,79
5634,63,128352,90
5635,60,115967,92
5636,24,108989,71
5637,33,55079,32
5638,62,101556,76
5639,64,135477,99
5640,65,131889,52
5641,44,132321,32
5642,40,69323,9
5643,41,65320,78
5644,26,112098,13
5645,52,109909,56
5646,68,66105,44
5647,37,50164,97
5648,54,21885,96
5649,59,77819,83
5650,34,149379,30
5651,64,21049,16
5652,48,73281,12
5653,25,63271,74
5654,32,86697,66
5655,48,86351,18
5656,47,56534,13
5657,63,113034,93
5658,37,78097,24
5659,56,73813,12
5660,29,45037,60
5661,66,56007,60
5662,34,99478,93
5663,59,47278,86
5664,47,28272,1
5665,46,137492,43
5666,36,148913,55
5667,63,77183,40
5668,28,119173,64
5669,51,58294,34
5670,67,93277,34
5671,24,82509,48
5672,61,24694,33
5673,51,115842,68
5674,37,78150,30
5675,67,87470,84
5676,55,41556,90
5677,41,84471,79
5678,27,69855,71
5679,49,69086,71
5680,69,38907,29
5681,32,137327,23
5682,54,91695,34
5683,37,68487,84
5684,20,49158,15
5685,54,40293,97
5686,57,65761,53
5687,25,132117,17
5688,57,119468,64
5689,61,53387,84
5690,40,60750,61
5691,57,88602,57
5692,28,41256,77
5693,63,126942,88
5694,25,120641,37
5695,46,143088,7
5696,47,25594,8
5697,27,22460,87
5698,56,92356,78
5699,45,74698,68
5700,66,148853,21
5701,53,121746,61
5702,30,36191,74
5703,49,104631,86
5704,53,134630,94
5705,54,30529,94
5706,43,52175,80
5707,39,37675,75
5708,21,63158,86
5709,48,66798,29
5710,35,90910,25
5711,55,45976,58
5712,41,83116,14
5713,40,98678,78
5714,39,82821,66
5715,19,137343,54
5716,48,32204,77
5717,28,75665,67
5718,45,27394,30
5719,63,135392,18
5720,49,84814,54
5721,22,53593,21
5722,55,61964,53
5723,27,97188,83
5724,57,135064,16
5725,63,119276,28
5726,41,73365,4
5727,52,129572,55
5728,61,20443,15
5729,65,109439,64
5730,40,119058,65
5731,34,48180,16
5732,18,68791,20
5733,48,106655,64
5734,48,95899,33
5735,59,63665,81
5736,59,123700,69
5737,51,117077,69
5738,26,23465,58
5739,39,88247,39
5740,30,71559,77
5741,42,45198,36
5742,65,74740,94
5743,35,42488,68
5744,68,58515,87
5745,29,136411,21
5746,57,109144,63
5747,34,47898,85
5748,32,21919,6
5749,59,70070,24
5750,32,82613,53
5751,32,116707,95
5752,56,131777,83
5753,30,106135,76
5754,34,102501,78
5755,49,67003,50
5756,26,68478,12
5757,57,34434,56
5758,37,66246,15
5759,43,56649,83
5760,44,79030,92
5761,38,73061,40
5762,35,21999,41
5763,30,34849,69
5764,33,96439,69
5765,26,135088,6
5766,29,133004,87
5767,61,72800,67
5768,55,25445,33
5769,36,120932,43
5770,24,38040,21
5771,52,135308,84
5772,65,84315,65
5773,35,20246,17
5774,33,51153,93
5775,56,25212,8
5776,21,23339,64
5777,42,108678,90
5778,49,76238,28
5779,57,39394,98
5780,30,73871,90
5781,62,120672,13
5782,34,97722,13
5783,66,54607,38
5784,54,72055,25
5785,23,124509,62
5786,36,24395,23
5787,30,147378,86
5788,43,35290,21
5789,31,107687,54
5790,48,85078,63
5791,21,23691,30
5792,56,27470,75
5793,25,23841,68
5794,42,122652,97
5795,30,83197,76
5796,49,75773,73
5797,55,37776,32
5798,55,146630,75
5799,45,91596,24
5800,47,138943,7
5801,20,47584,72
5802,45,133829,97
5803,20,24300,89
5804,62,23338,1
5805,51,82601,3
5806,33,25487,28
5807,39,56282,43
5808,49,115065,97
5809,55,135447,46
5810,25,115798,1
5811,25,145648,38
5812,23,96816,91
5813,31,128611,35
5814,49,48804,74
5815,52,29915,76
5816,27,31158,74
5817,20,94157,54
5818,29,30547,98
5819,66,108713,24
5820,48,131789,28
5821,46,22459,22
5822,22,48768,16
5823,69,83146,13
5824,42,123577,62
5825,58,70870,43
5826,48,127761,87
5827,38,123727,78
5828,37,70460,32
5829,56,102970,67
5830,39,80817,91
5831,21,58247,83
5832,30,35419,86
5833,62,120553,57
5834,59,55577,65
5835,67,22921,69
5836,66,24676,49
5837,37,105961,33
5838,69,120721,19
5839,30,69684,36
5840,34,33463,70
5841,53,148101,15
5842,50,45474,97
5843,18,60935,24
5844,32,145534,27
5845,30,87005,49
5846,34,145800,75
5847,41,78596,23
5848,25,92828,33
5849,67,143649,41
5850,44,110945,56
5851,62,109062,29
5852,40,75152,31
5853,63,109001,65
5854,25,116491,98
5855,25,112321,18
5856,43,106569,82
5857,64,92467,6
5858,30,72576,52
5859,56,86627,40
5860,54,45772,65
5861,66,36363,42
5862,45,48490,94
5863,42,79004,68
5864,33,142537,32
5865,19,73806,10
5866,35,20260,69
5867,34,95992,9
5868,47,42320,69
5869,56,98971,61
5870,30,147780,11
5871,49,62145,99
5872,67,83688,91
5873,46,68581,68
5874,63,112561,74
5875,47,113645,97
5876,35,40754,8
5877,30,89837,49
5878,60,27207,24
5879,38,47920,33
5880,47,107739,19
5881,38,143746,2
5882,65,134780,55
5883,34,107081,11
5884,57,44016,99
5885,36,116634,17
5886,69,80522,42
5887,32,144231,61
5888,26,140896,3
5889,69,94092,86
5890,27,74068,35
5891,61,132099,85
5892,48,40102,89
5893,40,124429,66
5894,69,21924,1
5895,47,105015,7
5896,50,124987,20
5897,69,74333,43
5898,26,104458,6
5899,64,144176,55
5900,18,104196,21
5901,61,66099,51
5902,52,77346,46
5903,28,146372,35
5904,51,95481,8
5905,33,70062,68
5906,26,20306,16
5907,49,108495,67
5908,32,89767,71
5909,29,124332,64
5910,50,32207,2
5911,62,59426,1
5912,31,26336,58
5913,25,132200,1
5914,25,95166,7
5915,44,37256,88
5916,29,119445,69
5917,18,69817,85
5918,60,126704,92
5919,57,53719,18
5920,59,62017,88
5921,68,65704,32
5922,28,50013,45
5923,56,99991,33
5924,60,90258,74
5925,48,98348,73
5926,34,115812,49
5927,50,56776,33
5928,49,30060,97
5929,46,98592,71
5930,38,26655,68
5931,38,108110,28
5932,57,69923,87
5933,40,98563,53
5934,23,24030,96
5935,39,109779,44
5936,67,53289,80
5937,55,39739,55
5938,54,119704,10
5939,62,149157,14
5940,68,130234,36
5941,25,81687,34
5942,58,56491,88
5943,66,115549,18
5944,52,92115,16
5945,68,137935,37
5946,28,103778,41
5947,41,24781,25
5948,66,40448,8
5949,38,131177,88
5950,68,71550,84
5951,19,69294,94
5952,57,41446,84
5953,36,96579,18
5954,56,105389,68
5955,45,134679,48
5956,34,105615,70
5957,23,37101,67
5958,36,86178,18
5959,55,48016,18
5960,45,38932,56
5961,19,64653,23
5962,55,110481,35
5963,54,72802,6
5964,68,27549,26
5965,69,98933,85
5966,21,45362,61
5967,39,67842,88
5968,43,66539,15
5969,66,53717,91
5970,60,74596,32
5971,53,135209,12
5972,30,43016,5
5973,69,75200,64
5974,49,100268,71
5975,34,80287,86
5976,58,135042,27
5977,53,147922,79
5978,63,112447,45
5979,36,103402,35
5980,52,62607,26
5981,63,47621,23
5982,57,32823,13
5983,45,49986,90
5984,18,141682,3
5985,59,84325,29
5986,35,136903,66
5987,65,147925,64
5988,57,139404,28
5989,50,77771,87
5990,29,74973,36
5991,25,137225,6
5992,41,34690,11
5993,33,59107,38
5994,67,77888,34
5995,21,30956,81
5996,55,106839,67
5997,61,76227,46
5998,44,56533,98
5999,26,115210,86
6000,64,143538,29
6001,33,76234,60
6002,29,121131,54
6003,48,87594,93
6004,41,76901,69
6005,31,31519,74
6006,62,51115,74
6007,42,86266,9
6008,51,21832,85
6009,20,61368,77
6010,41,108425,10
6011,59,133922,75
6012,26,125474,68
6013,43,89715,58
6014,37,91835,95
6015,57,93366,52
6016,27,129743,34
6017,36,57570,35
6018,20,107977,33
6019,41,26615,72
6020,22,92298,32
6021,20,58311,55
6022,44,110245,97
6023,33,123187,8
6024,66,43434,46
6025,32,106879,14
6026,52,35739,98
6027,29,86202,8
6028,58,118580,71
6029,61,113419,77
6030,43,99599,54
6031,64,53649,21
6032,51,120364,96
6033,40,67445,75
6034,48,136770,14
6035,67,59470,75
6036,37,94965,2
6037,29,145332,98
6038,40,68621,61
6039,21,149681,17
6040,40,52926,78
6041,65,149979,89
6042,65,134300,48
6043,18,57997,91
6044,42,79940,8
6045,19,60724,56
6046,47,117805,17
6047,20,51704,69
6048,38,142202,12
6049,42,48391,38
6050,37,83291,18
6051,66,109723,26
6052,69,130870,95
6053,39,22526,37
6054,38,44686,70
6055,50,93339,41
6056,69,118204,79
6057,55,26574,42
6058,32,28733,90
6059,63,70290,76
6060,69,92793,41
6061,32,56051,47
6062,63,35909,14
6063,42,109682,1
6064,38,97338,17
6065,41,93432,97
6066,22,147335,55
6067,23,48133,93
6068,66,71571,53
6069,60,99062,31
6070,65,70908,62
6071,61,31278,8
6072,64,131546,30
6073,40,71458,77
6074,21,84265,80
6075,44,76782,66
6076,35,75415,45
6077,38,111087,18
6078,45,74160,99
6079,52,74399,45
6080,39,45298,19
6081,57,120874,77
6082,40,42191,68
6083,20,76964,83
6084,57,53092,50
6085,67,109407,25
6086,27,95257,38
6087,42,123949,95
6088,69,82513,36
6089,66,71097,68
6090,25,50279,56
6091,28,34404,39
6092,22,90022,63
6093,62,55198,7
6094,54,114223,58
6095,62,138198,80
6096,55,69997,59
6097,46,98692,48
6098,22,20567,5
6099,26,81032,87
6100,65,22179,36
6101,19,22019,96
6102,18,101455,88
6103,57,105239,25
6104,68,38704,45
6105,47,38030,92
6106,28,146883,19
6107,45,89445,7
6108,61,93551,58
6109,29,23420,81
6110,56,79875,66
6111,43,67653,80
6112,30,36740,39
6113,25,85263,18
6114,45,125789,1
6115,47,115864,63
6116,26,84559,3
6117,56,39465,21
6118,48,71432,30
6119,38,24131,11
6120,64,30652,22
6121,51,84973,57
6122,48,107043,89
6123,69,67147,3
6124,42,67671,30
6125,29,134217,88
6126,18,109342,45
6127,39,39171,36
6128,57,106129,87
6129,54,148748,72
6130,64,75692,64
6131,18,78541,54
6132,18,29470,68
6133,59,135153,50
6134,59,81344,31
6135,38,64308,29
6136,32,70639,59
6137,34,41326,36
6138,39,24597,77
6139,55,122840,73
6140,52,50788,85
6141,62,85020,67
6142,33,69477,89
6143,25,128261,89
6144,64,122466,76
6145,34,53071,93
6146,34,90603,11
6147,43,81923,11
6148,30,90560,26
6149,34,93251,53
6150,55,144320,14
6151,34,77492,64
6152,65,51770,80
6153,31,96762,10
6154,62,55399,31
6155,23,141079,95
6156,52,98948,36
6157,63,133341,10
6158,31,77439,26
6159,64,64415,20
6160,25,32569,44
6161,32,22369,62
6162,44,129963,73
6163,30,117557,79
6164,66,20528,9
6165,48,128806,71
6166,52,50314,90
6167,23,122979,24
6168,22,38047,12
6169,39,39748,60
6170,66,55109,84
6171,40,33919,78
6172,42,67498,86
6173,51,75808,16
6174,43,100792,29
6175,64,90441,32
6176,22,133843,83
6177,43,133559,35
6178,37,94420,43
6179,23,48906,96
6180,23,127447,53
6181,67,91486,20
6182,35,86896,84
6183,21,123431,8
6184,34,41946,99
6185,31,67020,42
6186,31,94266,77
6187,30,143699,70
6188,24,42161,16
6189,61,47738,69
6190,32,23925,53
6191,36,28463,45
6192,60,77153,51
6193,64,102948,98
6194,61,81009,6
6195,52,107938,33
6196,34,119546,79
6197,52,111253,15
6198,36,61552,14
6199,37,76271,39
6200,53,29797,63
6201,52,106130,5
6202,49,91942,90
6203,65,138065,81
6204,61,33965,52
6205,57,33733,16
6206,41,73223,99
6207,34,147182,38
6208,24,146574,53
6209,60,46926,87
6210,67,48783,77
6211,18,103360,97
6212,52,56394,93
6213,49,128378,53
6214,53,84796,46
6215,30,48287,98
6216,23,102104,98
6217,31,50436,91
6218,54,106916,15
6219,65,110332,59
6220,32,93567,50
6221,64,107483,9
6222,21,23188,26
6223,57,111205,3
6224,33,121249,47
6225,45,117349,5
6226,33,26765,62
6227,21,71626,84
6228,62,108707,84
6229,43,30807,5
6230,45,30204,10
6231,49,112602,80
6232,62,77944,63
6233,19,62120,25
6234,48,122903,44
6235,20,42658,25
6236,25,57081,30
6237,41,145615,14
6238,32,54986,86
6239,60,99322,43
6240,48,114819,28
6241,26,70304,94
6242,56,85592,19
6243,62,78548,42
6244,19,130837,20
6245,25,118447,99
6246,24,59986,86
6247,61,94095,79
6248,68,111594,11
6249,56,108281,54
6250,59,86151,98
6251,33,93598,24
6252,52,48214,70
6253,47,129824,17
6254,27,58745,28
6255,55,129723,50
6256,35,62548,95
6257,67,30681,55
6258,22,26984,73
6259,46,47579,10
6260,56,110810,21
6261,51,123275,58
6262,60,74933,34
6263,62,47399,95
6264,40,51481,93
6265,22,20944,43
6266,47,113993,11
6267,23,29114,33
6268,63,59846,58
6269,61,103666,46
6270,21,97848,61
6271,46,145733,62
6272,40,52596,1
6273,23,124087,21
6274,49,95287,62
6275,59,26907,64
6276,35,143963,87
6277,32,48114,73
6278,57,45009,56
6279,49,104846,1
6280,26,70241,21
6281,54,55725,22
6282,27,38996,54
6283,37,26047,4
6284,23,124553,65
6285,65,48767,51
6286,20,36347,74
6287,59,122063,63
6288,28,44102,15
6289,60,24263,36
6290,34,128585,29
6291,49,87438,52
6292,21,116359,46
6293,21,50540,69
6294,34,120871,29
6295,58,95726,47
6296,36,83769,91
6297,22,60843,25
6298,49,47690,80
6299,39,22994,16
6300,23,123533,89
6301,52,87546,41
6302,39,27377,65
6303,18,98572,69
6304,37,46467,20
6305,39,135518,69
6306,65,20048,36
6307,28,56978,93
6308,30,135866,98
6309,59,140456,58
6310,20,67606,48
6311,26,101574,82
6312,29,118112,2
6313,40,93414,80
6314,31,113145,29
6315,50,69222,97
6316,35,68115,16
6317,66,109606,35
6318,58,60647,62
6319,26,74607,81
6320,40,77410,4
6321,27,41996,68
6322,36,74921,51
6323,64,103697,89
6324,22,66022,33
6325,64,60148,78
6326,69,87764,24
6327,40,111901,75
6328,47,110724,25
6329,42,144766,28
6330,45,128118,7
6331,51,28888,36
6332,62,108666,10
6333,65,59159,36
6334,64,62197,95
6335,42,104326,83
6336,27,110360,18
6337,31,118941,6
6338,59,44474,92
6339,63,37333,7
6340,47,128400,12
6341,58,56355,41
6342,42,119415,63
6343,31,149686,98
6344,52,93903,25
6345,69,86258,81
6346,65,51145,53
6347,51,138530,33
6348,27,138362,87
6349,52,123170,73
6350,28,95675,6
6351,28,69854,62
6352,38,87664,66
6353,38,127422,9
6354,39,106153,67
6355,62,113616,16
6356,24,55285,89
6357,34,145277,88
6358,19,37533,93
6359,29,52624,55
6360,59,66996,40
6361,35,66947,26
6362,28,47956,38
6363,33,71030,35
6364,66,78597,87
6365,68,62443,68
6366,35,148344,59
6367,52,118613,14
6368,43,85464,47
6369,33,148019,71
6370,23,23952,72
6371,61,76880,42
6372,60,72201,51
6373,64,140454,19
6374,64,144444,66
6375,65,132175,47
6376,59,62460,65
6377,29,42796,42
6378,30,51746,38
6379,21,106785,13
6380,56,20015,44
6381,19,69757,24
6382,43,45957,96
6383,44,101541,30
6384,44,41292,70
6385,32,142694,38
6386,25,51876,97
6387,24,80727,23
6388,64,67046,74
6389,63,34817,57
6390,57,111006,79
6391,29,29759,23
6392,30,68432,36
6393,60,26412,57
6394,34,77757,1
6395,34,40504,72
6396,53,128500,3
6397,38,28507,14
6398,25,41050,81
6399,22,24820,34
6400,43,27835,70
6401,33,113167,69
6402,53,120153,51
6403,45,33587,29
6404,46,120257,99
6405,64,77732,82
6406,29,71921,48
6407,54,65499,94
6408,47,137734,79
6409,40,142282,79
6410,33,26840,16
6411,31,123370,57
6412,27,85077,97
6413,24,51440,10
6414,62,55183,19
6415,69,116172,67
6416,54,22389,36
6417,46,75076,4
6418,20,134515,75
